order_id,timestamp,hour_of_day,day_of_week,month,is_weekend,weather,weather_mult,tod_mult,ch_distance_km,segment_count,turn_count,road_highway_frac,road_primary_frac,road_secondary_frac,road_residential_frac,cpm_slack_min,batch_size,estimated_prep_variance,stage_delay_placed,stage_delay_prep,stage_delay_pickup,stage_delay_transit,stage_delay_delivered,route_time_min,cpm_eta_min,weather_delay_min,ground_truth_eta,is_late
4501,2024-08-03 17:42:40.529127,17,5,8,1,rainy,1.25,1.35,9.122,187,5,0.0,0.2888,0.5668,0.1444,0.0,2.0,16.9307,0.5,4.89,2.95,25.4,1.11,55.004,34.85,13.751,102.103,1
4443,2024-08-03 17:53:58.862438,17,5,8,1,heavy_rain,1.55,1.35,9.497,142,8,0.0,0.0,0.5704,0.4296,0.0,3.0,17.4952,2.46,4.73,3.62,18.46,0.1,81.45,29.37,44.798,156.598,1
4024,2024-08-03 18:27:40.046658,18,5,8,1,clear,1.0,1.35,19.921,289,7,0.0,0.2491,0.4083,0.3426,0.0,3.0,15.978,0.55,7.13,3.38,13.09,0.3,101.488,24.45,0.0,126.348,1
205,2024-08-04 02:46:38.152375,2,6,8,1,clear,1.0,1.0,23.167,242,15,0.0744,0.3884,0.4421,0.095,0.0,4.0,15.2565,1.39,9.6,2.48,15.07,0.31,77.225,28.85,0.0,107.585,1
886,2024-08-04 03:41:58.802053,3,6,8,1,clear,1.0,1.0,18.734,261,17,0.0575,0.0268,0.364,0.5517,0.0,4.0,15.2479,1.19,8.08,1.74,10.84,0.45,76.027,22.3,0.0,98.963,1
3105,2024-08-04 04:38:12.073494,4,6,8,1,clear,1.0,1.0,10.538,166,21,0.0241,0.006,0.512,0.4578,0.0,4.0,16.6538,1.25,4.34,3.03,15.53,0.35,42.823,24.5,0.0,66.188,1
3969,2024-08-04 07:31:07.509678,7,6,8,1,rainy,1.25,1.0,29.174,291,23,0.2337,0.2062,0.2887,0.2715,0.0,2.0,16.9984,1.53,10.0,1.97,12.97,0.19,121.211,26.66,30.303,179.308,1
2730,2024-08-04 09:41:08.616431,9,6,8,1,cloudy,1.05,1.35,10.612,132,17,0.0,0.1591,0.5833,0.2576,0.0,5.0,15.2405,2.49,10.63,2.19,13.43,0.25,56.833,28.99,2.842,89.628,1
2072,2024-08-04 11:25:36.539896,11,6,8,1,clear,1.0,1.1,13.488,247,12,0.0364,0.0324,0.5992,0.332,0.0,4.0,15.5107,3.46,7.65,0.77,6.78,0.46,57.637,19.12,0.0,75.667,1
3047,2024-08-04 14:07:02.419389,14,6,8,1,clear,1.0,1.1,15.262,178,13,0.0787,0.0169,0.5787,0.3258,0.0,4.0,16.498,2.25,9.72,6.8,11.36,0.24,63.826,30.37,0.0,94.623,1
3932,2024-08-04 14:16:03.022624,14,6,8,1,clear,1.0,1.1,24.065,436,20,0.0,0.0963,0.6078,0.2959,0.0,4.0,15.983,3.42,7.2,1.13,3.97,0.25,102.46,15.97,0.0,118.185,1
390,2024-08-04 16:30:51.539486,16,6,8,1,clear,1.0,1.0,16.614,244,14,0.0,0.0246,0.6516,0.3238,0.0,2.0,16.0499,2.79,3.88,8.4,16.86,0.41,65.894,32.34,0.0,97.445,1
1804,2024-08-04 17:44:19.752723,17,6,8,1,clear,1.0,1.35,6.796,103,11,0.0,0.165,0.5825,0.2524,0.0,3.0,17.9187,0.7,7.26,2.47,14.08,0.2,34.576,24.71,0.0,59.131,1
841,2024-08-04 17:44:38.568560,17,6,8,1,clear,1.0,1.35,21.392,223,20,0.0852,0.2152,0.3857,0.3139,0.0,3.0,17.6767,2.87,13.49,4.89,13.14,0.3,104.223,34.69,0.0,139.202,1
862,2024-08-04 17:51:45.733639,17,6,8,1,clear,1.0,1.35,29.951,326,13,0.0,0.4847,0.316,0.1994,0.0,4.0,17.0094,1.4,7.43,2.12,11.72,0.13,140.059,22.8,0.0,161.795,1
4787,2024-08-04 18:04:57.978258,18,6,8,1,rainy,1.25,1.35,11.577,232,6,0.0,0.0,0.7888,0.2112,0.0,5.0,15.2733,1.42,9.24,5.01,10.46,0.96,75.829,27.09,18.957,121.506,1
737,2024-08-04 18:57:02.634909,18,6,8,1,cloudy,1.05,1.35,16.627,137,10,0.2409,0.2482,0.1241,0.3869,0.0,4.0,16.0132,0.54,3.38,3.22,11.21,1.03,79.27,19.38,3.964,103.865,1
3562,2024-08-04 19:29:06.574602,19,6,8,1,clear,1.0,1.35,13.186,247,18,0.0972,0.0081,0.5385,0.3563,0.0,3.0,14.3268,1.19,9.49,4.53,6.99,0.51,67.615,22.71,0.0,89.915,1
1119,2024-08-04 19:42:27.237227,19,6,8,1,cloudy,1.05,1.35,12.386,122,11,0.0492,0.377,0.3443,0.2295,0.0,5.0,15.0632,0.63,10.15,1.24,15.62,0.25,61.126,27.89,3.056,93.066,1
3626,2024-08-04 22:24:56.286532,22,6,8,1,clear,1.0,1.0,7.753,79,6,0.3038,0.0,0.5949,0.1013,0.0,3.0,17.0857,1.03,5.15,3.27,10.46,1.28,25.106,21.19,0.0,46.38,1
4200,2024-08-04 23:11:25.500127,23,6,8,1,clear,1.0,1.0,29.801,279,13,0.0072,0.5878,0.3441,0.0609,0.0,3.0,15.4617,1.25,3.74,0.92,14.21,0.28,97.768,20.4,0.0,117.542,1
4983,2024-08-04 23:14:24.888018,23,6,8,1,rainy,1.25,1.0,8.246,76,6,0.0,0.1711,0.5132,0.3158,0.0,5.0,15.5133,1.66,23.19,2.89,18.97,0.7,39.369,47.41,9.842,97.075,1
3104,2024-08-05 00:50:41.033395,0,0,8,0,cloudy,1.05,1.0,10.648,196,11,0.0102,0.0102,0.6735,0.3061,0.0,2.0,16.9619,2.8,2.36,1.3,10.49,0.45,44.047,17.4,2.202,62.658,1
483,2024-08-05 04:33:40.170988,4,0,8,0,cloudy,1.05,1.0,6.633,58,8,0.1034,0.0,0.4655,0.431,0.0,5.0,15.3733,3.25,7.98,2.4,16.93,0.17,26.896,30.73,1.345,57.912,1
1721,2024-08-05 06:13:31.203919,6,0,8,0,rainy,1.25,1.0,5.714,140,11,0.0,0.0571,0.2214,0.7214,0.0,3.0,16.7012,1.85,2.74,1.56,17.34,0.19,31.151,23.68,7.788,62.937,1
1994,2024-08-05 08:57:58.481054,8,0,8,0,cloudy,1.05,1.35,15.813,239,18,0.0,0.2259,0.5105,0.2636,0.0,2.0,15.7002,3.31,17.27,3.74,3.62,0.25,83.489,28.19,4.174,114.319,1
1708,2024-08-05 10:52:56.500408,10,0,8,0,clear,1.0,1.35,19.98,279,11,0.0,0.3513,0.5233,0.1254,0.0,2.0,16.9345,0.57,7.86,6.82,13.18,0.89,94.658,29.32,0.0,123.545,1
37,2024-08-05 11:58:57.476797,11,0,8,0,rainy,1.25,1.1,2.354,65,8,0.0,0.0,0.3077,0.6923,0.0,2.0,15.9075,1.29,10.23,5.99,16.73,0.81,14.223,35.05,3.556,51.137,1
1935,2024-08-05 13:37:16.765098,13,0,8,0,clear,1.0,1.1,23.225,406,22,0.0,0.1527,0.6946,0.1527,0.0,5.0,16.7677,1.4,1.74,1.37,6.58,0.17,94.329,11.26,0.0,106.69,1
427,2024-08-05 14:55:12.880260,14,0,8,0,clear,1.0,1.1,20.434,298,20,0.0302,0.1577,0.5,0.3121,0.0,3.0,15.3657,1.5,8.0,3.25,11.85,0.02,84.633,24.62,0.0,109.674,1
3468,2024-08-05 15:50:56.068193,15,0,8,0,clear,1.0,1.0,9.018,129,9,0.0,0.1008,0.6202,0.2791,0.0,3.0,16.3009,2.29,11.77,2.16,17.02,0.18,34.722,33.42,0.0,66.857,1
36,2024-08-05 16:32:35.193164,16,0,8,0,rainy,1.25,1.0,2.821,76,5,0.0,0.0,0.6974,0.3026,0.0,3.0,16.8031,1.97,14.84,1.92,17.74,0.32,13.997,36.79,3.499,54.632,1
1478,2024-08-05 17:37:56.119717,17,0,8,0,cloudy,1.05,1.35,13.264,229,9,0.0,0.1092,0.8297,0.0611,0.0,4.0,16.4411,2.01,12.4,5.3,7.13,0.06,68.66,26.9,3.433,100.328,1
1409,2024-08-05 18:41:48.530728,18,0,8,0,clear,1.0,1.35,18.277,317,15,0.0442,0.3123,0.53,0.1136,0.0,5.0,15.7626,1.63,9.45,4.92,8.06,0.87,85.163,24.93,0.0,111.574,1
4838,2024-08-05 19:26:44.453541,19,0,8,0,clear,1.0,1.35,5.283,88,3,0.0,0.0,0.7727,0.2273,0.0,3.0,15.0786,1.46,9.9,2.54,9.1,0.39,27.791,23.39,0.0,53.157,1
4078,2024-08-05 21:11:04.323578,21,0,8,0,clear,1.0,1.0,21.375,312,24,0.0321,0.0385,0.5321,0.3974,0.0,4.0,15.8466,1.48,5.62,5.01,18.99,0.62,84.449,31.72,0.0,114.324,1
1619,2024-08-05 21:45:10.330191,21,0,8,0,clear,1.0,1.0,18.172,297,15,0.1919,0.0067,0.4949,0.3064,0.0,4.0,15.4765,0.98,7.56,3.38,7.88,0.26,64.886,20.06,0.0,84.081,1
4988,2024-08-06 04:22:55.415993,4,1,8,0,rainy,1.25,1.0,19.377,374,31,0.0588,0.0455,0.5107,0.385,0.0,4.0,15.4191,0.92,12.58,3.34,6.28,0.17,93.812,23.29,23.453,139.398,1
2664,2024-08-06 05:19:17.411325,5,1,8,0,rainy,1.25,1.0,9.429,97,7,0.0309,0.268,0.6082,0.0928,0.0,3.0,18.4621,2.05,10.9,1.18,7.28,0.15,41.173,21.56,10.293,73.199,1
2874,2024-08-06 08:16:43.929400,8,1,8,0,clear,1.0,1.35,8.648,102,7,0.0196,0.2353,0.6176,0.1275,0.0,3.0,15.3158,2.51,4.52,0.27,7.55,0.56,41.632,15.41,0.0,56.355,1
1938,2024-08-06 08:45:01.550762,8,1,8,0,clear,1.0,1.35,9.531,86,8,0.1163,0.0349,0.5,0.3488,0.0,4.0,15.6794,0.98,12.31,1.52,13.69,0.3,47.979,28.8,0.0,78.211,1
1491,2024-08-06 09:02:27.544897,9,1,8,0,clear,1.0,1.35,28.724,184,18,0.125,0.375,0.25,0.25,0.0,3.0,15.4062,0.9,1.13,5.2,16.74,0.46,130.619,24.43,0.0,154.904,1
2232,2024-08-06 13:09:33.821954,13,1,8,0,rainy,1.25,1.1,12.497,238,15,0.0084,0.0,0.5042,0.4874,0.0,4.0,15.823,1.12,1.79,2.08,8.13,0.6,71.124,13.72,17.781,103.18,1
3020,2024-08-06 14:11:29.401650,14,1,8,0,clear,1.0,1.1,16.848,245,26,0.1306,0.2449,0.2449,0.3796,0.0,2.0,15.0512,0.93,4.73,2.19,17.79,1.06,65.845,26.7,0.0,90.721,1
4969,2024-08-06 15:03:17.049832,15,1,8,0,clear,1.0,1.0,3.879,79,6,0.0,0.0,0.3924,0.6076,0.0,2.0,15.6892,0.5,7.04,7.93,14.59,0.36,16.658,30.42,0.0,45.935,1
4756,2024-08-06 16:15:16.490162,16,1,8,0,cloudy,1.05,1.0,20.072,175,6,0.1886,0.0,0.48,0.3314,0.0,3.0,16.1976,2.52,2.33,2.31,10.88,0.26,75.914,18.3,3.796,95.991,1
1472,2024-08-06 18:22:18.838861,18,1,8,0,heavy_rain,1.55,1.35,9.4,95,10,0.0842,0.3789,0.1368,0.4,0.0,4.0,14.9622,0.86,5.48,2.63,5.84,0.66,69.808,15.47,38.394,122.967,1
4170,2024-08-06 20:13:01.811955,20,1,8,0,clear,1.0,1.35,28.945,277,15,0.1119,0.2058,0.5812,0.1011,0.0,3.0,15.1955,1.79,10.06,4.74,11.41,0.37,133.048,28.37,0.0,161.836,1
2744,2024-08-06 21:55:03.997677,21,1,8,0,clear,1.0,1.0,4.931,114,10,0.0,0.0,0.5789,0.4211,0.0,5.0,15.6226,0.64,8.33,3.74,11.27,0.84,20.166,24.82,0.0,43.724,1
2369,2024-08-06 22:26:04.993835,22,1,8,0,cloudy,1.05,1.0,4.431,82,11,0.0366,0.0366,0.2439,0.6829,0.0,4.0,16.2364,0.86,4.53,1.95,13.67,1.07,19.733,22.08,0.987,44.404,1
4403,2024-08-07 08:12:07.138288,8,2,8,0,cloudy,1.05,1.35,14.272,284,19,0.0,0.0563,0.7148,0.2289,0.0,4.0,16.6047,2.03,5.61,4.21,5.96,0.92,77.796,18.73,3.89,99.317,1
4056,2024-08-07 08:15:04.430361,8,2,8,0,clear,1.0,1.35,19.465,264,16,0.0758,0.1591,0.6174,0.1477,0.0,2.0,15.8178,0.97,6.47,4.84,13.61,0.46,92.986,26.35,0.0,120.058,1
969,2024-08-07 08:45:06.411769,8,2,8,0,clear,1.0,1.35,19.872,262,14,0.0,0.2176,0.4504,0.3321,0.0,2.0,15.2662,2.62,10.11,2.28,5.82,0.97,101.732,21.8,0.0,122.53,1
3885,2024-08-07 09:16:30.054018,9,2,8,0,heavy_rain,1.55,1.35,16.056,198,9,0.0,0.1111,0.4899,0.399,0.0,4.0,15.0894,2.31,4.65,2.06,21.75,0.06,132.879,30.83,73.083,237.574,1
4925,2024-08-07 09:48:51.287076,9,2,8,0,heavy_rain,1.55,1.35,4.082,49,2,0.0,0.8367,0.0,0.1633,0.0,2.0,13.3051,2.32,10.16,2.57,12.71,0.14,27.296,27.9,15.013,69.963,1
1835,2024-08-07 10:39:25.643144,10,2,8,0,clear,1.0,1.35,11.846,128,8,0.0,0.3984,0.3672,0.2344,0.0,4.0,16.7994,1.73,17.26,4.05,24.82,0.48,56.895,48.34,0.0,106.431,1
3491,2024-08-07 12:31:57.902812,12,2,8,0,rainy,1.25,1.1,12.174,160,11,0.0,0.275,0.6438,0.0813,0.0,3.0,17.0842,0.7,4.44,2.41,17.82,0.6,59.156,25.97,14.789,99.733,1
3019,2024-08-07 12:50:13.283153,12,2,8,0,clear,1.0,1.1,12.016,164,7,0.0,0.3293,0.25,0.4207,0.0,5.0,16.2874,0.82,6.47,2.24,9.56,2.07,49.855,21.16,0.0,70.054,1
4447,2024-08-07 14:33:42.569712,14,2,8,0,clear,1.0,1.1,7.718,136,17,0.0,0.0294,0.4118,0.5588,0.0,2.0,15.6737,1.03,6.27,3.52,18.77,0.34,35.71,29.93,0.0,64.669,1
1086,2024-08-07 14:33:57.633332,14,2,8,0,rainy,1.25,1.1,20.018,245,19,0.0367,0.3224,0.4816,0.1592,0.0,2.0,16.0546,0.36,14.37,3.41,17.81,0.04,96.12,35.99,24.03,155.052,1
3080,2024-08-07 18:47:05.388662,18,2,8,0,clear,1.0,1.35,14.845,298,18,0.0101,0.0805,0.557,0.3523,0.0,4.0,13.9906,1.81,8.46,4.9,3.02,0.6,78.501,18.79,0.0,97.893,1
4874,2024-08-07 18:51:02.159641,18,2,8,0,cloudy,1.05,1.35,15.466,268,16,0.0,0.1754,0.5448,0.2799,0.0,4.0,15.1816,1.26,6.68,0.91,12.8,0.38,82.938,22.03,4.147,109.839,1
632,2024-08-07 21:34:31.627841,21,2,8,0,rainy,1.25,1.0,14.305,219,8,0.0,0.3014,0.1918,0.5068,0.0,4.0,15.5447,0.92,5.42,2.87,6.59,0.07,69.308,15.87,17.327,100.882,1
4678,2024-08-08 00:38:16.838238,0,3,8,0,clear,1.0,1.0,13.472,137,7,0.0,0.4015,0.3869,0.2117,0.0,2.0,17.5608,2.15,14.25,1.25,6.69,0.61,47.651,24.95,0.0,72.243,1
2973,2024-08-08 02:08:50.919131,2,3,8,0,clear,1.0,1.0,19.417,285,14,0.0,0.3895,0.4526,0.1579,0.0,2.0,14.8729,1.5,6.86,6.19,19.64,0.1,68.056,34.29,0.0,102.88,1
2196,2024-08-08 03:47:08.238035,3,3,8,0,rainy,1.25,1.0,20.875,226,12,0.0531,0.0044,0.7478,0.1947,0.0,3.0,14.691,0.76,7.43,2.61,23.71,0.44,97.845,34.95,24.461,156.404,1
3241,2024-08-08 04:51:04.335867,4,3,8,0,clear,1.0,1.0,17.599,174,9,0.4138,0.0287,0.5172,0.0402,0.0,3.0,16.019,2.65,11.1,2.46,12.72,0.56,53.26,29.49,0.0,82.007,1
4914,2024-08-08 07:36:45.060227,7,3,8,0,heavy_rain,1.55,1.0,13.458,182,15,0.1044,0.0824,0.467,0.3462,0.0,5.0,15.4069,1.55,9.05,1.22,19.37,0.4,77.382,31.59,42.56,151.131,1
2837,2024-08-08 08:29:41.173838,8,3,8,0,cloudy,1.05,1.35,13.303,187,12,0.0909,0.0588,0.7166,0.1337,0.0,5.0,16.4805,1.52,9.06,1.49,14.75,0.12,67.489,26.94,3.374,96.396,1
1989,2024-08-08 09:28:36.075654,9,3,8,0,cloudy,1.05,1.35,26.519,299,19,0.0468,0.5217,0.2174,0.214,0.0,4.0,14.5175,0.56,3.02,4.24,7.01,0.32,126.627,15.15,6.331,147.033,1
3474,2024-08-08 10:00:25.761056,10,3,8,0,rainy,1.25,1.35,14.937,85,9,0.1529,0.5882,0.1294,0.1294,0.0,3.0,15.7192,1.1,12.94,4.5,15.14,0.32,78.334,34.0,19.584,131.399,1
3301,2024-08-08 12:33:38.612371,12,3,8,0,rainy,1.25,1.1,14.436,212,18,0.0472,0.2547,0.3679,0.3302,0.0,5.0,16.0107,1.47,12.05,1.21,12.83,1.39,72.709,28.95,18.177,119.685,1
3262,2024-08-08 15:28:33.262179,15,3,8,0,heavy_rain,1.55,1.0,29.854,424,17,0.0189,0.2052,0.691,0.0849,0.0,5.0,16.6734,3.73,17.6,2.3,8.96,0.9,164.612,33.49,90.537,289.152,1
3088,2024-08-08 19:18:55.815874,19,3,8,0,rainy,1.25,1.35,23.114,357,21,0.0084,0.028,0.3866,0.577,0.0,4.0,16.411,1.62,5.02,2.08,10.97,0.61,164.061,20.3,41.015,225.644,1
563,2024-08-08 20:37:50.522765,20,3,8,0,clear,1.0,1.35,14.73,171,7,0.0,0.5848,0.117,0.2982,0.0,2.0,16.2013,0.79,2.66,3.21,8.01,0.66,68.869,15.33,0.0,84.558,1
3809,2024-08-08 21:42:53.251512,21,3,8,0,clear,1.0,1.0,5.825,53,2,0.0,0.0,0.8302,0.1698,0.0,3.0,14.731,1.02,8.59,2.09,15.53,0.22,22.385,27.45,0.0,50.435,1
1592,2024-08-08 23:10:20.509290,23,3,8,0,clear,1.0,1.0,3.246,58,8,0.0,0.0,0.1552,0.8448,0.0,2.0,16.3088,1.45,13.64,3.35,19.77,0.15,14.888,38.36,0.0,54.546,1
4713,2024-08-08 23:48:37.977412,23,3,8,0,clear,1.0,1.0,22.584,364,32,0.0137,0.1429,0.5247,0.3187,0.0,5.0,16.3193,1.11,7.33,2.45,12.81,0.78,86.25,24.48,0.0,110.834,1
2533,2024-08-09 02:21:40.692832,2,4,8,0,clear,1.0,1.0,20.249,262,11,0.0305,0.1565,0.374,0.4389,0.0,3.0,14.6209,1.06,4.81,1.65,10.61,0.4,78.605,18.53,0.0,96.886,1
136,2024-08-09 06:23:22.397863,6,4,8,0,clear,1.0,1.0,6.882,100,6,0.06,0.41,0.06,0.47,0.0,5.0,15.4747,1.21,6.76,1.67,6.33,0.25,24.95,16.22,0.0,43.058,1
1525,2024-08-09 07:44:36.434444,7,4,8,0,clear,1.0,1.0,25.212,286,20,0.0315,0.451,0.4091,0.1084,0.0,5.0,15.1119,1.26,9.4,7.54,9.87,0.79,84.935,28.86,0.0,112.979,1
4446,2024-08-09 10:03:35.349040,10,4,8,0,clear,1.0,1.35,26.73,421,32,0.0,0.2589,0.4988,0.2423,0.0,4.0,15.5343,1.77,9.88,4.24,14.88,1.88,132.73,32.65,0.0,163.744,1
4445,2024-08-09 10:10:18.617813,10,4,8,0,cloudy,1.05,1.35,16.337,144,10,0.0278,0.4861,0.4236,0.0625,0.0,3.0,17.7941,1.87,2.92,1.06,25.45,0.14,76.843,31.44,3.842,112.113,1
340,2024-08-09 13:53:21.782108,13,4,8,0,clear,1.0,1.1,28.529,372,22,0.0242,0.3495,0.4489,0.1774,0.0,5.0,16.4632,1.58,6.75,3.54,13.88,0.49,110.066,26.24,0.0,134.956,1
430,2024-08-09 13:59:08.970660,13,4,8,0,cloudy,1.05,1.1,9.298,93,10,0.3226,0.0,0.4409,0.2366,0.0,5.0,16.1726,1.3,10.87,3.36,8.81,0.34,35.429,24.68,1.771,61.705,1
3801,2024-08-09 14:12:48.993445,14,4,8,0,cloudy,1.05,1.1,11.7,109,10,0.2752,0.0183,0.2752,0.4312,0.0,2.0,16.4419,0.65,10.02,3.06,9.47,0.55,47.394,23.75,2.37,72.505,1
4154,2024-08-09 14:23:11.283479,14,4,8,0,clear,1.0,1.1,18.81,198,12,0.2222,0.0354,0.4192,0.3232,0.0,5.0,17.3419,1.44,3.14,1.72,8.18,0.39,72.536,14.87,0.0,86.565,1
3124,2024-08-09 16:35:32.160103,16,4,8,0,cloudy,1.05,1.0,6.844,123,8,0.0163,0.0,0.626,0.3577,0.0,3.0,16.1472,1.5,5.93,1.2,15.11,0.77,28.647,24.51,1.432,55.71,1
3545,2024-08-09 17:14:44.370341,17,4,8,0,cloudy,1.05,1.35,25.142,305,26,0.0295,0.2623,0.482,0.2262,0.0,3.0,15.1753,1.3,12.83,1.09,20.26,0.13,128.478,35.61,6.424,169.26,1
4207,2024-08-09 17:15:24.971388,17,4,8,0,clear,1.0,1.35,26.877,393,29,0.1349,0.173,0.57,0.1221,0.0,5.0,14.1067,0.68,14.78,1.66,13.78,0.94,123.546,31.84,0.0,154.801,1
2909,2024-08-09 22:38:01.001962,22,4,8,0,clear,1.0,1.0,14.745,125,15,0.104,0.096,0.264,0.536,0.0,2.0,15.5631,1.68,9.27,8.74,12.43,0.56,57.041,32.68,0.0,88.729,1
396,2024-08-10 00:41:07.551704,0,5,8,1,clear,1.0,1.0,14.799,239,12,0.0,0.1423,0.3766,0.4812,0.0,5.0,14.6071,1.05,6.27,3.99,11.73,0.52,59.272,23.56,0.0,82.888,1
3826,2024-08-10 04:42:54.655268,4,5,8,1,clear,1.0,1.0,20.074,194,19,0.0722,0.0361,0.6804,0.2113,0.0,4.0,16.1966,3.07,8.72,1.82,15.02,0.69,74.235,29.32,0.0,103.508,1
2676,2024-08-10 04:58:18.960929,4,5,8,1,rainy,1.25,1.0,12.8,227,15,0.0,0.5066,0.3392,0.1542,0.0,4.0,16.7437,1.55,8.43,2.15,9.7,1.22,54.634,23.05,13.659,91.85,1
1854,2024-08-10 05:28:43.524286,5,5,8,1,clear,1.0,1.0,22.17,343,14,0.0962,0.0,0.4956,0.4082,0.0,5.0,16.1155,1.02,12.07,3.6,7.15,0.6,85.483,24.44,0.0,110.557,1
1162,2024-08-10 06:30:30.423972,6,5,8,1,cloudy,1.05,1.0,18.638,181,15,0.3039,0.2155,0.2873,0.1934,0.0,4.0,13.7256,2.59,3.75,1.69,23.13,0.49,61.82,31.65,3.091,97.983,1
45,2024-08-10 06:34:44.587914,6,5,8,1,clear,1.0,1.0,10.67,211,14,0.0,0.0,0.6967,0.3033,0.0,5.0,14.8969,1.35,8.38,1.08,2.92,0.52,42.362,14.25,0.0,55.654,1
419,2024-08-10 06:47:43.656881,6,5,8,1,clear,1.0,1.0,12.026,166,11,0.0,0.2229,0.2169,0.5602,0.0,4.0,16.7973,0.97,2.19,3.24,16.41,1.0,48.152,23.81,0.0,72.177,1
4119,2024-08-10 09:56:11.660681,9,5,8,1,clear,1.0,1.35,7.732,57,7,0.0702,0.4211,0.3158,0.193,0.0,3.0,15.584,0.24,22.99,2.25,7.19,0.15,35.341,32.82,0.0,68.457,1
2030,2024-08-10 18:14:40.243907,18,5,8,1,clear,1.0,1.35,27.031,290,22,0.2103,0.0103,0.4069,0.3724,0.0,2.0,16.4123,1.02,9.47,2.06,14.36,0.18,130.868,27.09,0.0,158.828,1
961,2024-08-10 18:23:47.529739,18,5,8,1,clear,1.0,1.35,26.286,304,13,0.0197,0.4013,0.398,0.1809,0.0,2.0,15.4665,2.38,9.72,2.84,15.31,0.32,123.45,30.57,0.0,154.762,1
2573,2024-08-10 19:06:47.940579,19,5,8,1,clear,1.0,1.35,11.91,155,12,0.2516,0.0065,0.3935,0.3484,0.0,3.0,15.4568,1.11,3.36,2.52,9.21,0.36,56.188,16.56,0.0,72.766,1
2671,2024-08-10 19:30:03.279328,19,5,8,1,rainy,1.25,1.35,29.943,584,27,0.0188,0.0976,0.6764,0.2072,0.0,5.0,13.8133,1.44,15.66,1.82,6.75,1.45,189.442,27.12,47.361,262.354,1
2083,2024-08-10 20:18:46.009451,20,5,8,1,cloudy,1.05,1.35,24.102,274,17,0.0255,0.2664,0.4854,0.2226,0.0,5.0,14.8214,1.17,12.63,5.11,10.49,0.6,123.221,30.0,6.161,159.23,1
497,2024-08-10 20:48:57.232160,20,5,8,1,cloudy,1.05,1.35,15.1,358,20,0.0,0.0084,0.7933,0.1983,0.0,3.0,16.096,3.33,11.3,1.36,6.18,1.04,82.653,23.21,4.133,110.475,1
3169,2024-08-11 01:14:23.603797,1,6,8,1,clear,1.0,1.0,9.231,116,12,0.0086,0.1466,0.6897,0.1552,0.0,2.0,16.6456,2.65,9.6,1.11,8.71,0.56,33.99,22.63,0.0,55.732,1
3872,2024-08-11 02:15:45.222121,2,6,8,1,cloudy,1.05,1.0,26.663,244,14,0.0492,0.25,0.3689,0.332,0.0,5.0,17.4672,4.62,3.34,3.23,6.55,0.97,102.584,18.71,5.129,125.588,1
2065,2024-08-11 02:20:19.648269,2,6,8,1,cloudy,1.05,1.0,3.159,72,6,0.0,0.0,0.125,0.875,0.0,3.0,15.4609,2.05,10.37,1.18,6.35,0.75,15.346,20.7,0.767,37.48,1
155,2024-08-11 02:45:36.014442,2,6,8,1,cloudy,1.05,1.0,13.059,275,22,0.0218,0.0509,0.5564,0.3709,0.0,2.0,15.958,1.91,8.23,2.47,5.27,0.71,53.981,18.59,2.699,74.816,1
893,2024-08-11 03:03:42.369040,3,6,8,1,rainy,1.25,1.0,32.395,422,18,0.1445,0.2536,0.4242,0.1777,0.0,4.0,16.3945,2.03,21.73,4.59,2.88,0.27,136.503,31.5,34.126,201.688,1
1285,2024-08-11 03:11:27.119900,3,6,8,1,heavy_rain,1.55,1.0,4.525,73,8,0.0,0.2055,0.3973,0.3973,0.0,2.0,16.7176,2.68,4.7,1.06,11.39,0.55,27.093,20.38,14.901,62.849,1
101,2024-08-11 06:17:50.019934,6,6,8,1,clear,1.0,1.0,14.757,157,10,0.1083,0.3885,0.4586,0.0446,0.0,3.0,18.2688,4.99,10.01,4.44,13.91,0.2,47.894,33.55,0.0,82.898,1
581,2024-08-11 08:40:03.563601,8,6,8,1,clear,1.0,1.35,16.132,241,9,0.3112,0.0041,0.61,0.0747,0.0,4.0,15.2226,1.38,17.96,1.5,6.32,0.24,69.846,27.4,0.0,97.459,1
1823,2024-08-11 09:45:19.447513,9,6,8,1,rainy,1.25,1.35,18.718,178,17,0.073,0.1966,0.5281,0.2022,0.0,5.0,17.3864,2.63,5.42,4.43,19.28,0.35,112.367,32.11,28.092,173.315,1
3501,2024-08-11 11:55:43.923614,11,6,8,1,cloudy,1.05,1.1,27.906,254,12,0.2126,0.2953,0.2913,0.2008,0.0,4.0,15.6101,1.88,4.01,3.49,14.07,1.92,104.735,25.37,5.237,136.161,1
1791,2024-08-11 12:17:28.708072,12,6,8,1,clear,1.0,1.1,15.805,218,9,0.0505,0.3578,0.4083,0.1835,0.0,3.0,15.6659,1.16,4.19,1.89,5.56,0.28,60.133,13.08,0.0,72.525,1
4622,2024-08-11 14:27:01.709232,14,6,8,1,heavy_rain,1.55,1.1,19.959,211,9,0.0284,0.0142,0.7962,0.1611,0.0,5.0,14.2905,1.45,2.76,2.67,11.2,0.49,128.045,18.57,70.425,217.838,1
164,2024-08-11 14:50:03.650615,14,6,8,1,rainy,1.25,1.1,10.055,170,7,0.0,0.0118,0.6412,0.3471,0.0,4.0,16.0342,0.5,4.09,6.96,10.76,0.14,55.324,22.45,13.831,91.2,1
